Name;Total_Trav;Total_Leng;Shape_Leng;Origin;Dest;Time
1001 - 3067;303.5944287887731;24287.554303101857;21285.706616219508;1001;3067;0:00:00
1001 - 4618;303.63664429743494;24290.931543794784;20178.479242938178;1001;4618;0:00:00
1001 - 2603;304.0784462227836;24326.275697822715;20666.263557887774;1001;2603;0:00:00
1001 - 3233;304.24857189727277;24339.88575178181;19831.033389440094;1001;3233;0:00:00
1001 - 2606;304.2524558512662;24340.19646810132;21308.491591123708;1001;2606;0:00:00
1001 - 5009;304.2773227563325;24342.185820506602;20464.83670626553;1001;5009;0:00:00
1001 - 4136;305.44991462043185;24435.993169634545;19826.998507568012;1001;4136;0:00:00
1001 - 4165;305.44991462043185;24435.993169634545;20291.45337429961;1001;4165;0:00:00
1001 - 3057;305.52635072861176;24442.108058288937;20686.82006207517;1001;3057;0:00:00
1001 - 4140;305.53698352886346;24442.95868230907;20825.958151600204;1001;4140;0:00:00
1001 - 5005;305.61742648997546;24449.39411919804;20215.045917270512;1001;5005;0:00:00
1001 - 5010;306.19217693057146;24495.374154445726;20354.54114399096;1001;5010;0:00:00
1001 - 2624;306.34619269768035;24507.695415814476;21330.52990225254;1001;2624;0:00:00
1001 - 3003;306.5359362147372;24522.87489717896;21193.314731257953;1001;3003;0:00:00
1001 - 3031;306.78287220073435;24542.629776058737;21189.223597082382;1001;3031;0:00:00
1001 - 4604;307.3320773752658;24586.56619002125;15639.720746571198;1001;4604;0:00:00
1001 - 1605;307.6298643581488;24610.389148651928;20983.69929567165;1001;1605;0:00:00
1001 - 2334;307.7935776074361;24623.48620859489;22123.954811960833;1001;2334;0:00:00
1001 - 3234;308.1170207194772;24649.361657558165;20383.15991668872;1001;3234;0:00:00
1001 - 5007;308.3261140632788;24666.089125062295;20426.333698806146;1001;5007;0:00:00
1001 - 4341;308.6031060653582;24688.248485228665;21449.29937908174;1001;4341;0:00:00
1001 - 3232;308.6535706033629;24692.285648269022;19489.42840452557;1001;3232;0:00:00
1001 - 2409;308.749420227605;24699.953618208398;22456.219759595122;1001;2409;0:00:00
1001 - 3026;309.06221216512523;24724.976973210036;22739.31335751004;1001;3026;0:00:00
1001 - 2736;309.2507249295768;24740.057994366147;21177.455337419695;1001;2736;0:00:00
1001 - 2604;309.29684986318614;24743.747989054922;21390.964035073423;1001;2604;0:00:00
1001 - 2412;309.3214362980287;24745.714903842305;21139.89717998717;1001;2412;0:00:00
1001 - 5015;309.5823396494729;24766.58717195782;20982.627468461535;1001;5015;0:00:00
1001 - 3076;309.6831711996056;24774.65369596847;20766.475817548846;1001;3076;0:00:00
1001 - 3008;310.0318546852654;24802.548374821246;21931.05264046953;1001;3008;0:00:00
1001 - 5012;310.10912075231596;24808.72966018527;20805.772210927447;1001;5012;0:00:00
1001 - 4107;310.33923704411734;24827.13896352939;18738.465424409274;1001;4107;0:00:00
1001 - 3058;310.70890798382055;24856.71263870564;20762.729432284767;1001;3058;0:00:00
1001 - 5023;310.7775443817471;24862.203550539765;20813.821829694447;1001;5023;0:00:00
1001 - 2316;310.8301250567185;24866.410004537447;21812.3866046543;1001;2316;0:00:00
1001 - 4702;310.84505328168615;24867.604262534896;18248.710023971762;1001;4702;0:00:00
1001 - 3756;310.87296476793307;24869.837181434657;22539.098531345586;1001;3756;0:00:00
1001 - 5016;311.3589738602502;24908.717908820014;21054.961059373163;1001;5016;0:00:00
1001 - 3056;311.68493586076806;24934.794868861445;20927.514222143844;1001;3056;0:00:00
1001 - 4305;311.73927865160226;24939.1422921282;20771.4241105803;1001;4305;0:00:00
1001 - 5013;311.80934696002714;24944.74775680218;20881.761825184025;1001;5013;0:00:00
1001 - 4606;311.8638544900656;24949.108359205235;17927.47483968455;1001;4606;0:00:00
1001 - 3046;312.2591401162265;24980.73120929812;21970.853213764476;1001;3046;0:00:00
1001 - 5014;312.3912575605627;24991.300604845026;21011.81704494469;1001;5014;0:00:00
1001 - 4133;312.5272092806191;25002.176742449537;17926.810181142875;1001;4133;0:00:00
1001 - 1607;312.5327123580817;25002.616988646576;21397.77882680968;1001;1607;0:00:00
1001 - 3004;312.5422216778842;25003.377734230737;20927.70793214817;1001;3004;0:00:00
1001 - 5011;312.63702771209597;25010.962216967684;20921.968763291068;1001;5011;0:00:00
1001 - 4137;312.9779301998326;25038.23441598661;20925.536677112348;1001;4137;0:00:00
1001 - 4138;312.9779301998326;25038.23441598661;20860.16535946755;1001;4138;0:00:00
1001 - 3063;313.0928638705698;25047.4291096456;21954.809200116066;1001;3063;0:00:00
1001 - 1712;313.73568214848615;25098.85457187889;21319.89624854794;1001;1712;0:00:00
1001 - 3062;313.9921192541964;25119.36954033571;21900.72141176859;1001;3062;0:00:00
1001 - 4504;314.21294345001525;25137.035476001205;18972.35296681768;1001;4504;0:00:00
1001 - 3753;314.32864061625094;25146.291249300077;22486.41868137257;1001;3753;0:00:00
1001 - 1854;314.46905937582216;25157.52475006576;17352.662692875292;1001;1854;0:00:00
1001 - 3048;314.6944073345065;25175.552586760517;20732.897062149044;1001;3048;0:00:00
1001 - 3055;315.73072251447286;25258.457801157827;22026.30237422873;1001;3055;0:00:00
1001 - 3039;316.24037587685217;25299.230070148187;22702.55974778658;1001;3039;0:00:00
1001 - 2319;316.3912829375055;25311.30263500041;22541.328083046847;1001;2319;0:00:00
1001 - 1606;316.6813761818066;25334.51009454456;20605.568213047456;1001;1606;0:00:00
1001 - 3077;316.8148820259046;25345.190562072377;20779.515138479594;1001;3077;0:00:00
1001 - 3064;316.9917585411298;25359.340683290386;22457.3846712053;1001;3064;0:00:00
1001 - 5017;317.30691677091573;25384.553341673247;21199.138539633455;1001;5017;0:00:00
1001 - 3204;317.54117496668874;25403.29399733509;20522.1639902679;1001;3204;0:00:00
1001 - 3025;317.6279353032714;25410.234824261723;23285.563507182706;1001;3025;0:00:00
1001 - 5018;317.94647111555383;25435.71768924432;21343.58931016581;1001;5018;0:00:00
1001 - 5019;317.9711946890025;25437.69557512022;21482.80854329594;1001;5019;0:00:00
1001 - 5020;318.09036070257395;25447.2288562059;21598.530813773974;1001;5020;0:00:00
1001 - 3002;318.5047559582796;25480.380476662343;21830.70668499603;1001;3002;0:00:00
1001 - 3240;318.8044264296738;25504.354114373906;21761.112463188452;1001;3240;0:00:00
1001 - 3214;318.8420692229511;25507.365537836078;20668.620043269442;1001;3214;0:00:00
1001 - 2625;319.3341215690987;25546.72972552793;22406.43232960545;1001;2625;0:00:00
1001 - 3005;319.75224372193844;25580.179497755078;21464.531678012492;1001;3005;0:00:00
1001 - 3311;319.8713561863148;31873.96473392729;25823.316920083864;1001;3311;0:00:00
1001 - 2616;320.0433176607532;25603.465412860263;22208.98778949184;1001;2616;0:00:00
1001 - 2605;320.6612095192782;25652.89676154229;22387.040541758262;1001;2605;0:00:00
1001 - 3752;320.76252839572055;25661.002271657635;22908.04036574437;1001;3752;0:00:00
1001 - 4505;320.9779482265394;25678.235858123135;19562.17126002297;1001;4505;0:00:00
1001 - 2618;321.15693244811524;25692.55459584922;21360.312764275965;1001;2618;0:00:00
1001 - 4342;321.1963387438465;25695.70709950773;21263.022558438148;1001;4342;0:00:00
1001 - 3303;321.2504600893894;31984.293046173258;26518.254855746138;1001;3303;0:00:00
1001 - 1608;321.3500861136023;25708.006889088207;22420.38932593733;1001;1608;0:00:00
1001 - 3065;321.3928491820127;25711.427934561027;22764.658000947973;1001;3065;0:00:00
1001 - 3020;321.5329263869159;25722.63411095329;21366.759374711077;1001;3020;0:00:00
1001 - 2411;321.7627828247217;25741.02262597773;22333.918576823657;1001;2411;0:00:00
1001 - 5021;321.85490754118223;25748.39260329459;21754.246329798745;1001;5021;0:00:00
1001 - 3021;322.1477662223417;25771.821297787345;22069.70530321544;1001;3021;0:00:00
1001 - 3219;322.2614808843606;25780.91847074884;21305.383495887996;1001;3219;0:00:00
1001 - 5022;322.33981945708064;25787.185556566455;21677.880388528563;1001;5022;0:00:00
1001 - 3037;323.06566339769887;25845.253071815903;22636.260085450296;1001;3037;0:00:00
1001 - 3304;323.0945623934546;32131.821230498466;27325.897192591226;1001;3304;0:00:00
1001 - 4106;323.27265906361197;25861.812725088967;17846.183409721598;1001;4106;0:00:00
1001 - 3059;323.3257910611381;25866.06328489104;21443.390127899613;1001;3059;0:00:00
1001 - 4368;323.385315834343;25870.82526674745;20631.865583896943;1001;4368;0:00:00
1001 - 4607;323.3965038667572;25871.720309340562;18511.511564410946;1001;4607;0:00:00
1001 - 4605;323.425705503566;25874.056440285265;17027.154411600062;1001;4605;0:00:00
1001 - 3050;323.4366274076762;25874.930192614105;23196.357769538354;1001;3050;0:00:00
1001 - 3001;324.36220094495036;25948.97607559605;21805.524946743382;1001;3001;0:00:00
1001 - 4615;324.54661206548235;25963.728965238573;19261.061688245507;1001;4615;0:00:00
1001 - 3206;325.27531368016116;26022.025094412882;21441.851650750832;1001;3206;0:00:00
1001 - 5025;325.56705474648896;26045.364379719136;21711.537148251235;1001;5025;0:00:00
1001 - 5028;325.61198352922855;26048.958682338267;22030.84773232585;1001;5028;0:00:00
1001 - 4117;325.76195925264875;26060.956740211874;19775.600033400657;1001;4117;0:00:00
1001 - 3755;325.85452519974007;26068.362015979208;23594.235128491684;1001;3755;0:00:00
1001 - 5026;326.1091640227884;26088.733121823072;21725.685610983695;1001;5026;0:00:00
1001 - 2617;326.2742215380116;26101.937723040926;22415.795802347733;1001;2617;0:00:00
1001 - 4141;326.48492637485725;26118.79410998859;21943.551587439877;1001;4141;0:00:00
1001 - 1611;326.5176618816862;26121.412950534945;22426.79382957842;1001;1611;0:00:00
1001 - 3051;326.72076343051236;26137.661074441006;23130.128014101247;1001;3051;0:00:00
1001 - 3036;327.0681165643168;26165.449325145342;22629.143578304927;1001;3036;0:00:00
1001 - 3235;327.423697802202;26193.89582417616;20802.7514226562;1001;3235;0:00:00
1001 - 3754;327.48552373349264;26198.84189867942;23571.57262352456;1001;3754;0:00:00
1001 - 3042;327.5263824150128;26202.11059320103;22206.338958972105;1001;3042;0:00:00
1001 - 3080;328.10520769151435;26248.416615321163;23711.224360263834;1001;3080;0:00:00
1001 - 4503;328.18851454983894;26255.081163987095;20195.533024696688;1001;4503;0:00:00
1001 - 3312;328.2675586595128;32545.660931783113;27302.669594044328;1001;3312;0:00:00
1001 - 1844;328.2889610643151;26263.116885145217;17156.909799482677;1001;1844;0:00:00
1001 - 4608;329.01966828999304;26321.573463199435;17668.256354662273;1001;4608;0:00:00
1001 - 4116;329.08793847730936;26327.035078184737;18726.13012961861;1001;4116;0:00:00
1001 - 2313;329.34559085285406;26347.647268228335;22904.959970411488;1001;2313;0:00:00
1001 - 3243;329.42745849596577;32638.45291869937;25125.34762077286;1001;3243;0:00:00
1001 - 5030;330.3164091956639;26425.31273565312;22439.823372007813;1001;5030;0:00:00
1001 - 4108;330.3348241699436;26426.785933595496;18772.036517374818;1001;4108;0:00:00
1001 - 4115;330.51024063072435;26440.81925045795;19244.7126292731;1001;4115;0:00:00
1001 - 4118;330.61708331575755;26449.3666652606;20079.30626558181;1001;4118;0:00:00
1001 - 5029;330.61984208804853;26449.587367043885;22314.12512230065;1001;5029;0:00:00
1001 - 2608;330.6413794634829;26451.31035707868;23191.901363277768;1001;2608;0:00:00
1001 - 3045;330.67653058399077;26454.122446719248;22256.284881704545;1001;3045;0:00:00
1001 - 4144;330.75092335551085;26460.073868440868;21972.673563252247;1001;4144;0:00:00
1001 - 3749;330.8633374907819;26469.066999262555;21932.683240841598;1001;3749;0:00:00
1001 - 4114;331.1470651145756;26491.76520916603;18661.484274047583;1001;4114;0:00:00
1001 - 5031;331.32558934937316;26506.047147949863;22604.785528152857;1001;5031;0:00:00
1001 - 5027;331.331749126442;26506.53993011534;21886.89393396765;1001;5027;0:00:00
1001 - 3038;331.56935768948426;26525.548615158747;23560.839988797496;1001;3038;0:00:00
1001 - 4609;331.9842556174945;26558.740449399545;19159.79966671772;1001;4609;0:00:00
1001 - 5034;332.2053494853178;26576.42795882544;22390.73120159453;1001;5034;0:00:00
1001 - 5037;332.56420985401854;26605.136788321488;22576.799996364367;1001;5037;0:00:00
1001 - 4128;332.5653568101229;26605.228544809823;19851.87355804902;1001;4128;0:00:00
1001 - 3043;332.57189360471733;26605.75148837739;22457.80460892742;1001;3043;0:00:00
1001 - 5036;332.5883093893929;26607.064751151407;22489.18825760132;1001;5036;0:00:00
1001 - 2613;332.7199383256678;26617.595066053407;23188.5408231908;1001;2613;0:00:00
1001 - 2609;332.8228345694328;26625.826765554637;23668.458769953275;1001;2609;0:00:00
1001 - 4369;333.02426335594123;26641.941068475324;18469.309466445327;1001;4369;0:00:00
1001 - 4109;333.1234161104436;26649.87328883549;17815.240775511014;1001;4109;0:00:00
1001 - 3212;333.9295524028897;32998.620431253294;24868.783745353467;1001;3212;0:00:00
1001 - 3208;334.3020047394126;26744.160379153007;21594.089927339002;1001;3208;0:00:00
1001 - 3054;334.30967181544133;26744.773745235278;22537.20824999583;1001;3054;0:00:00
1001 - 5033;334.36312867683034;26749.050294146436;22524.55012366926;1001;5033;0:00:00
1001 - 3210;334.51218491349294;33045.23103210154;24283.45181901971;1001;3210;0:00:00
1001 - 2410;334.89200134467507;26791.360107574;22078.227248622177;1001;2410;0:00:00
1001 - 5032;334.9150191250372;26793.201530003;22408.826015645067;1001;5032;0:00:00
1001 - 3007;334.97819944185477;26798.25595534837;23339.78733247481;1001;3007;0:00:00
1001 - 2615;334.9903803322305;26799.230426578444;23089.1872658281;1001;2615;0:00:00
1001 - 2611;335.6875238845446;26855.001910763614;23477.531805456132;1001;2611;0:00:00
1001 - 3305;335.96770196857346;33161.67239650798;28014.24219512627;1001;3305;0:00:00
1001 - 2610;336.03740266492406;26882.992213193946;23630.115540664538;1001;2610;0:00:00
1001 - 5039;336.64569888159457;26931.655910527577;22959.514043947915;1001;5039;0:00:00
1001 - 2312;336.6509616715979;26932.076933727843;23479.748136205948;1001;2312;0:00:00
1001 - 4613;336.7945199252042;26943.561594016333;18577.791455608447;1001;4613;0:00:00
1001 - 3040;336.86648602509547;26949.318882007647;22852.668745147777;1001;3040;0:00:00
1001 - 5038;337.0146382289436;26961.171058315496;22907.97752555354;1001;5038;0:00:00
1001 - 3218;337.0234238927869;26961.873911422954;23059.07317777904;1001;3218;0:00:00
1001 - 4120;337.20327079815536;26976.261663852416;20505.82601268061;1001;4120;0:00:00
1001 - 3314;337.2886901502034;33267.35145103839;28299.03430460104;1001;3314;0:00:00
1001 - 5035;337.68920537528766;27015.136430022994;22672.723365924947;1001;5035;0:00:00
1001 - 3748;337.7788013490916;27022.304107927328;22386.300339858917;1001;3748;0:00:00
1001 - 4119;337.84186900567;27027.349520453583;20704.318310555533;1001;4119;0:00:00
1001 - 3410;337.89396283152666;27031.517026522135;23330.68905728631;1001;3410;0:00:00
1001 - 3034;338.0015565476048;27040.124523808397;24288.29521495624;1001;3034;0:00:00
1001 - 3310;338.440770788738;33359.51790212114;25968.802513612423;1001;3310;0:00:00
1001 - 4110;338.6354054940765;27090.83243952611;17923.119269913383;1001;4110;0:00:00
1001 - 1612;339.09454300774917;27127.56344061997;23660.601354926002;1001;1612;0:00:00
1001 - 3022;339.1391254412231;27131.13003529785;23072.732307644324;1001;3022;0:00:00
1001 - 1841;339.8256228656353;27186.04982925082;17482.49227422486;1001;1841;0:00:00
1001 - 4143;340.1545327890949;27212.362623127603;23026.79969037928;1001;4143;0:00:00
1001 - 3747;340.15608795946656;27212.487036757328;23587.729697759212;1001;3747;0:00:00
1001 - 4611;340.49080083873;27239.264067098375;19690.86968913745;1001;4611;0:00:00
1001 - 3061;340.70718933655485;27256.57514692437;23108.383894062754;1001;3061;0:00:00
1001 - 4142;341.7131711694401;27337.053693555205;23159.53140018209;1001;4142;0:00:00
1001 - 3759;341.8065576443964;27344.524611551693;21079.752336825502;1001;3759;0:00:00
1001 - 4127;341.9013429898134;27352.107439185052;20711.215246906766;1001;4127;0:00:00
1001 - 2614;342.11797411686797;27369.43792934947;23803.80751396184;1001;2614;0:00:00
1001 - 2302;342.8855966122458;27430.847728979643;23187.620556429185;1001;2302;0:00:00
1001 - 3423;343.2640475763704;27461.123806109637;22985.485712296315;1001;3423;0:00:00
1001 - 4502;343.30970879615944;27464.776703692743;21344.88800978288;1001;4502;0:00:00
1001 - 3060;343.49224482405816;27479.37958592465;23052.890894516;1001;3060;0:00:00
1001 - 2508;343.7299507286835;27498.396058294657;23990.354711764765;1001;2508;0:00:00
1001 - 4122;343.79235798956705;27503.388639165347;21159.98526810285;1001;4122;0:00:00
1001 - 4306;343.8365010925905;27506.92008740728;23383.593182472734;1001;4306;0:00:00
1001 - 4121;343.8689489883087;27509.51591906468;21021.74714265448;1001;4121;0:00:00
1001 - 4506;343.9098130333439;27512.78504266749;20475.293694532804;1001;4506;0:00:00
1001 - 4510;344.12198840158567;27529.75907212683;20943.96652030652;1001;4510;0:00:00
1001 - 3078;344.3770281855422;27550.1622548434;23337.176311026127;1001;3078;0:00:00
1001 - 3746;344.48465223815697;27558.77217905257;24588.66532119904;1001;3746;0:00:00
1001 - 3236;344.9912335166989;27599.298681335917;21854.742584014468;1001;3236;0:00:00
1001 - 3402;345.35246701818886;27628.197361455103;23175.03524946503;1001;3402;0:00:00
1001 - 2627;345.44510636814346;27635.60850945149;24648.717733007044;1001;2627;0:00:00
1001 - 3751;345.92120951218953;27673.696760975166;23010.43966665643;1001;3751;0:00:00
1001 - 3239;345.9235419578839;27673.88335663071;24069.48959570269;1001;3239;0:00:00
1001 - 3041;346.2334109092179;27698.672872737447;23446.252390898095;1001;3041;0:00:00
1001 - 4111;346.4099105407777;27712.792843262207;18367.60591782901;1001;4111;0:00:00
1001 - 3417;346.92534938951337;27754.027951161082;23564.23520755363;1001;3417;0:00:00
1001 - 3207;347.0766911357562;27766.135290860482;22463.267753560067;1001;3207;0:00:00
